area_fips,own_code,industry_code,agglvl_code,size_code,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,Geographic Area Name (NAME),2017 NAICS Code (NAICS),Meaning of NAICS Code (NAICS_LABEL),Meaning of Establishments located in Metropolitan or Micropolitan Statistical Area indicator (METRO_LABEL),Year (YEAR),Number of firms (FIRM),Number of establishments (ESTAB),Number of employees (EMP),(DHS) denominator (DENOM),Number of establishments born during the last 12 months (ESTABS_ENTRY),Rate of establishments born during the last 12 months (ESTABS_ENTRY_RATE),Number of establishments exited during the last 12 months (ESTABS_EXIT),Rate of establishments exited during the last 12 months (ESTABS_EXIT_RATE),Number of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION),Number of jobs created from opening establishments during the last 12 months (JOB_CREATION_BIRTHS),Number of jobs created from expanding establishments during the last 12 months (JOB_CREATION_CONTINUERS),Rate of jobs created from opening establishments during the last 12 months (JOB_CREATION_RATE_BIRTHS),Rate of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION_RATE),Number of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION),Number of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_DEATHS),Number of jobs lost from contracting establishments during the last 12 months (JOB_DESTRUCTION_CONTINUERS),Rate of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_RATE_DEATHS),Rate of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION_RATE),Number of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION),Rate of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION_RATE),Rate of reallocation during the last 12 months (REALLOCATION_RATE),Number of firms that exited during the last 12 months (FIRMDEATH_FIRMS),Number of establishments associated with firm deaths during the last 12 months (FIRMDEATH_ESTABS),Number of employees associated with firm deaths during the last 12 months (FIRMDEATH_EMP),area_title
C4670,5.0,62,44.0,0.0,,5104.0,24456.0,1851451670.0,135557763.0,3944625.0,1456.0,75705.0,,2.57,1.33,1.79,1.38,1.27,1.34,1.34,,77.0,1.5,-518.0,-2.1,43729204.0,2.4,5578738.0,4.3,-70710.0,-1.8,64.0,4.6,3321.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4702,5.0,62,44.0,0.0,N,316.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.73,0.0,0.0,0.0,0.0,0.0,0.0,N,-9.0,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4722,5.0,62,44.0,0.0,,815.0,9886.0,552442046.0,155691245.0,2395750.0,1075.0,55884.0,,1.46,1.24,1.54,1.11,0.98,1.24,1.24,,112.0,15.9,184.0,1.9,25014503.0,4.7,5135149.0,3.4,288649.0,13.7,30.0,2.9,1522.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4726,5.0,62,44.0,0.0,,7545.0,90356.0,5193346183.0,630024394.0,6997414.0,1105.0,57476.0,,1.04,0.9,1.09,1.1,1.07,1.21,1.21,,431.0,6.1,107.0,0.1,337188956.0,6.9,-343575.0,-0.1,1872417.0,36.5,70.0,6.8,3668.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4730,5.0,62,44.0,0.0,,5071.0,16379.0,710738859.0,117261160.0,4125466.0,834.0,43393.0,,2.5,0.73,0.77,0.81,0.73,1.06,1.06,,466.0,10.1,714.0,4.6,66030462.0,10.2,6663176.0,6.0,-52091.0,-1.2,43.0,5.4,2236.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4738,5.0,62,44.0,0.0,N,633.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.64,0.0,0.0,0.0,0.0,0.0,0.0,N,-12.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4746,5.0,62,44.0,0.0,N,725.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.74,0.0,0.0,0.0,0.0,0.0,0.0,N,-77.0,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4758,5.0,62,44.0,0.0,,459.0,5924.0,251879852.0,64850400.0,584087.0,818.0,42518.0,,0.73,0.57,0.56,1.13,0.91,0.99,0.99,,14.0,3.1,108.0,1.9,15368942.0,6.5,1507166.0,2.4,8211.0,1.4,36.0,4.6,1855.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4790,5.0,62,44.0,0.0,N,23216.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.7,0.0,0.0,0.0,0.0,0.0,0.0,N,693.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4794,5.0,62,44.0,0.0,,720.0,12100.0,622540247.0,119652695.0,661151.0,989.0,51449.0,,0.89,1.03,1.17,0.64,0.24,1.13,1.13,,-12.0,-1.6,-39.0,-0.3,36574625.0,6.2,4458080.0,3.9,8346.0,1.3,61.0,6.6,3176.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4806,5.0,62,44.0,0.0,,281.0,6200.0,349856236.0,32360287.0,1121814.0,1085.0,56429.0,,0.6,1.16,1.56,0.95,0.92,1.34,1.34,,-8.0,-2.8,-129.0,-2.0,17997874.0,5.4,1578648.0,5.1,460042.0,69.5,77.0,7.6,3991.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4814,5.0,62,44.0,0.0,,600.0,9450.0,632787050.0,71356486.0,801234.0,1288.0,66963.0,,1.0,0.98,1.46,0.81,0.87,1.49,1.49,,42.0,7.5,336.0,3.7,34950810.0,5.8,3975385.0,5.9,27300.0,3.5,27.0,2.1,1365.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4826,5.0,62,44.0,0.0,N,361.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.86,0.0,0.0,0.0,0.0,0.0,0.0,N,6.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4830,5.0,62,44.0,0.0,,761.0,7491.0,491025136.0,158884731.0,1266215.0,1261.0,65549.0,,0.96,1.0,1.58,1.03,0.74,1.58,1.58,,-80.0,-9.5,154.0,2.1,38665248.0,8.5,15780660.0,11.0,324766.0,34.5,75.0,6.3,3896.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4854,5.0,62,44.0,0.0,N,541.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.89,0.0,0.0,0.0,0.0,0.0,0.0,N,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4862,5.0,62,44.0,0.0,,1690.0,41357.0,2032893227.0,466783470.0,7484416.0,945.0,49155.0,,0.64,1.04,1.16,0.9,1.05,1.12,1.12,N,-10.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4866,5.0,62,44.0,0.0,,434.0,10431.0,514700916.0,76880392.0,938061.0,949.0,49344.0,,0.69,1.35,1.73,1.77,1.76,1.28,1.28,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4870,5.0,62,44.0,0.0,,592.0,9772.0,564188513.0,43845612.0,1273968.0,1110.0,57738.0,,1.16,1.48,1.99,1.1,1.03,1.34,1.34,,18.0,3.1,582.0,6.3,74913081.0,15.3,2393226.0,5.8,64050.0,5.3,86.0,8.4,4500.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4890,5.0,62,44.0,0.0,,1094.0,21148.0,1245388462.0,487705445.0,3068588.0,1132.0,58890.0,,0.6,1.16,1.47,1.73,2.09,1.27,1.27,,64.0,6.2,6676.0,46.1,508798040.0,69.1,199702846.0,69.3,1972075.0,179.8,153.0,15.6,7992.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4902,5.0,62,44.0,0.0,N,749.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.15,0.0,0.0,0.0,0.0,0.0,0.0,N,-20.0,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4918,5.0,62,44.0,0.0,,1352.0,47111.0,2904661638.0,461215962.0,1781920.0,1186.0,61655.0,,0.53,1.31,1.7,0.92,0.74,1.3,1.3,,95.0,7.6,-30.0,-0.1,229174290.0,8.6,29214821.0,6.8,348603.0,24.3,95.0,8.7,4900.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4934,5.0,62,44.0,0.0,,9831.0,75893.0,4274140735.0,712601938.0,18308056.0,1083.0,56318.0,,1.93,1.46,1.51,1.12,1.26,1.03,1.03,,614.0,6.7,687.0,0.9,171696846.0,4.2,19544590.0,2.8,87095.0,0.5,34.0,3.2,1768.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4942,5.0,62,44.0,0.0,,3000.0,16972.0,844321295.0,332207791.0,3267256.0,957.0,49747.0,,2.14,1.09,1.39,1.03,0.86,1.27,1.27,,-358.0,-10.7,367.0,2.2,59805096.0,7.6,31561227.0,10.5,891488.0,37.5,48.0,5.3,2502.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4962,5.0,62,44.0,0.0,,1348.0,25500.0,1636098725.0,125545221.0,3238850.0,1234.0,64161.0,,0.89,1.06,1.43,0.73,0.62,1.34,1.34,,-4.0,-0.3,-59.0,-0.2,132031513.0,8.8,-391522.0,-0.3,-85478.0,-2.6,102.0,9.0,5314.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4966,5.0,62,44.0,0.0,,1902.0,37284.0,1753894855.0,334068937.0,9553083.0,905.0,47041.0,,0.88,1.39,1.66,1.84,2.14,1.2,1.2,,23.0,1.2,-607.0,-1.6,48483297.0,2.8,-1646678.0,-0.5,3782408.0,65.5,39.0,4.5,2033.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4970,5.0,62,44.0,0.0,,2136.0,8369.0,467892094.0,43657690.0,1518809.0,1075.0,55908.0,,2.41,1.19,1.45,1.11,1.08,1.22,1.22,N,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4974,5.0,62,44.0,0.0,,411.0,7725.0,449754494.0,41426887.0,1351106.0,1120.0,58219.0,,0.72,0.82,1.18,0.71,0.37,1.44,1.44,,-3.0,-0.7,423.0,5.8,31388120.0,7.5,1792360.0,4.5,338350.0,33.4,18.0,1.6,922.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1018,5.0,61,44.0,0.0,N,50.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.87,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1038,5.0,61,44.0,0.0,,54.0,1436.0,28995642.0,8892310.0,370965.0,388.0,20192.0,,1.04,1.36,1.2,3.03,4.24,0.88,0.88,,-4.0,-6.9,47.0,3.4,2351356.0,8.8,970216.0,12.2,84280.0,29.4,19.0,5.1,1003.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1042,5.0,61,44.0,0.0,,216.0,4117.0,145689637.0,20068070.0,478868.0,681.0,35391.0,,0.9,0.68,0.5,0.75,0.75,0.73,0.73,,12.0,5.9,294.0,7.7,16268345.0,12.6,2492944.0,14.2,131646.0,37.9,30.0,4.6,1538.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1050,5.0,61,44.0,0.0,,25.0,498.0,17777188.0,4544928.0,83900.0,686.0,35667.0,,0.54,0.44,0.38,0.9,1.62,0.87,0.87,N,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1054,5.0,61,44.0,0.0,,35.0,506.0,22179820.0,12369846.0,211993.0,842.0,43805.0,,0.68,0.54,0.56,0.97,0.78,1.03,1.03,,4.0,12.9,74.0,17.1,4307973.0,24.1,3044166.0,32.6,95241.0,81.6,47.0,5.9,2475.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1058,5.0,61,44.0,0.0,,357.0,17081.0,955299316.0,40082943.0,1285228.0,1076.0,55926.0,,1.15,2.06,1.98,1.07,0.97,0.96,0.96,,-11.0,-3.0,62.0,0.4,-40874268.0,-4.1,3425193.0,9.3,549190.0,74.6,-50.0,-4.4,-2606.0,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1074,5.0,61,44.0,0.0,N,487.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.46,0.0,0.0,0.0,0.0,0.0,0.0,N,42.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1078,5.0,61,44.0,0.0,N,44.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,N,3.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1090,5.0,61,44.0,0.0,,247.0,8267.0,488755188.0,15811653.0,502969.0,1137.0,59119.0,,0.97,1.2,1.38,0.42,0.45,1.16,1.16,,-1.0,-0.4,66.0,0.8,15161637.0,3.2,672370.0,4.4,26401.0,5.5,26.0,2.3,1368.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1102,5.0,61,44.0,0.0,,33.0,372.0,9512233.0,1454225.0,41504.0,492.0,25565.0,,0.73,0.34,0.21,0.28,0.26,0.62,0.62,,1.0,3.1,28.0,8.1,-1017342.0,-9.7,29661.0,2.1,-1559.0,-3.6,-97.0,-16.5,-5059.0,-16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1110,5.0,61,44.0,0.0,N,54.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.59,0.0,0.0,0.0,0.0,0.0,0.0,N,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1118,5.0,61,44.0,0.0,,56.0,241.0,9248215.0,4080856.0,53306.0,740.0,38454.0,,1.52,0.27,0.21,0.49,0.69,0.76,0.76,,3.0,5.7,16.0,7.1,1644851.0,21.6,525296.0,14.8,7740.0,17.0,91.0,14.0,4711.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1126,5.0,61,44.0,0.0,,195.0,1617.0,64674064.0,40634243.0,792400.0,769.0,40000.0,,1.38,0.5,0.36,0.9,0.95,0.73,0.73,,8.0,4.3,143.0,9.7,5401722.0,9.1,4476448.0,12.4,249038.0,45.8,-4.0,-0.5,-216.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1146,5.0,61,44.0,0.0,,189.0,2899.0,125946153.0,19115337.0,385076.0,835.0,43443.0,,1.55,0.71,0.53,1.48,1.23,0.74,0.74,,-1.0,-0.5,164.0,6.0,13446193.0,12.0,1996794.0,11.7,50754.0,15.2,44.0,5.6,2310.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1150,5.0,61,44.0,0.0,,12.0,235.0,7749663.0,2289465.0,30978.0,633.0,32919.0,,0.35,0.27,0.23,0.73,0.68,0.84,0.84,,-1.0,-7.7,-33.0,-12.3,-650125.0,-7.7,-395443.0,-14.7,9127.0,41.8,30.0,5.0,1577.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1154,5.0,61,44.0,0.0,N,49.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.58,0.0,0.0,0.0,0.0,0.0,0.0,N,-4.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1164,5.0,61,44.0,0.0,,29.0,843.0,21199077.0,3234089.0,122842.0,484.0,25142.0,,0.98,1.19,1.39,1.72,2.42,1.17,1.17,,1.0,3.6,-36.0,-4.1,-684918.0,-3.1,75595.0,2.4,15105.0,14.0,5.0,1.0,253.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1170,5.0,61,44.0,0.0,N,277.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.29,0.0,0.0,0.0,0.0,0.0,0.0,N,30.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1202,5.0,61,44.0,0.0,,76.0,1300.0,52090799.0,8757683.0,56111.0,771.0,40080.0,,1.07,0.75,0.69,1.25,0.85,0.91,0.91,,6.0,8.6,4.0,0.3,6279507.0,13.7,692476.0,8.6,3102.0,5.9,91.0,13.4,4725.0,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1206,5.0,61,44.0,0.0,,2520.0,52824.0,3742196013.0,355088606.0,4293525.0,1362.0,70843.0,,1.06,1.02,1.2,1.24,1.28,1.18,1.18,,138.0,5.8,2463.0,4.9,333242649.0,9.8,48188256.0,15.7,361991.0,9.2,60.0,4.6,3152.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1210,5.0,61,44.0,0.0,,67.0,627.0,23188138.0,14420860.0,250388.0,711.0,36978.0,,0.76,0.27,0.21,0.53,0.5,0.78,0.78,,-1.0,-1.5,22.0,3.6,1483259.0,6.8,1161372.0,8.8,6288.0,2.6,21.0,3.0,1072.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1222,5.0,61,44.0,0.0,,42.0,472.0,21040674.0,3114735.0,39929.0,857.0,44586.0,,0.9,0.4,0.45,0.69,0.6,1.13,1.13,,5.0,13.5,-11.0,-2.3,954727.0,4.8,80815.0,2.7,19126.0,91.9,57.0,7.1,3007.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1226,5.0,61,44.0,0.0,,136.0,1837.0,68653598.0,16147113.0,176354.0,719.0,37369.0,,0.83,0.41,0.33,0.7,0.72,0.8,0.8,,10.0,7.9,171.0,10.3,10672424.0,18.4,2245614.0,16.2,23609.0,15.5,50.0,7.5,2570.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1242,5.0,61,44.0,0.0,,1286.0,19116.0,906972741.0,150332738.0,2955584.0,912.0,47445.0,,1.39,0.88,0.62,1.38,1.44,0.7,0.7,,117.0,10.0,1528.0,8.7,120256252.0,15.3,17882351.0,13.5,816161.0,38.1,52.0,6.0,2715.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1254,5.0,61,44.0,0.0,,126.0,1740.0,61031520.0,13626634.0,536671.0,674.0,35071.0,,0.42,0.27,0.21,0.51,0.47,0.76,0.76,,4.0,3.3,227.0,15.0,9022330.0,17.3,2832670.0,26.2,89412.0,20.0,13.0,2.0,706.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1258,5.0,61,44.0,0.0,,1264.0,43656.0,3030944135.0,110656064.0,4216420.0,1335.0,69428.0,,1.35,1.74,1.99,1.11,1.13,1.15,1.15,,70.0,5.9,1230.0,2.9,95444312.0,3.3,-1056564.0,-0.9,2357592.0,126.8,4.0,0.3,237.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1262,5.0,61,44.0,0.0,,50.0,1047.0,43275246.0,5134481.0,86599.0,795.0,41326.0,,0.79,0.78,0.75,0.82,0.7,0.96,0.96,,0.0,0.0,36.0,3.6,1180951.0,2.8,289559.0,6.0,14926.0,20.8,-5.0,-0.6,-293.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1270,5.0,61,44.0,0.0,,112.0,877.0,41770689.0,11899262.0,322025.0,916.0,47620.0,,0.89,0.49,0.47,0.83,0.66,0.96,0.96,,8.0,7.7,107.0,13.9,8784708.0,26.6,1681465.0,16.5,32525.0,11.2,92.0,11.2,4753.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1294,5.0,61,44.0,0.0,,364.0,4828.0,204122822.0,32506841.0,470129.0,813.0,42275.0,,1.06,0.66,0.56,1.07,1.14,0.85,0.85,,14.0,4.0,329.0,7.3,28495327.0,16.2,3195002.0,10.9,45429.0,10.7,62.0,8.3,3234.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1298,5.0,61,44.0,0.0,,25.0,831.0,32591577.0,1470937.0,25513.0,754.0,39208.0,,0.77,0.83,0.64,0.34,0.23,0.77,0.77,,1.0,4.2,19.0,2.3,800374.0,2.5,92298.0,6.7,5556.0,27.8,1.0,0.1,76.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1302,5.0,61,44.0,0.0,,23.0,172.0,4638379.0,369394.0,8101.0,519.0,26993.0,,0.84,0.26,0.16,0.13,0.1,0.61,0.61,,3.0,15.0,21.0,13.9,562934.0,13.8,97826.0,36.0,2103.0,35.1,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1314,5.0,61,44.0,0.0,,83.0,1134.0,37861195.0,10854479.0,238198.0,642.0,33392.0,,0.76,0.39,0.26,0.8,0.73,0.66,0.66,,5.0,6.4,103.0,10.0,4329345.0,12.9,1793275.0,19.8,65640.0,38.0,16.0,2.6,863.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1322,5.0,61,44.0,0.0,,21.0,331.0,9557992.0,1209159.0,31636.0,556.0,28920.0,,0.5,0.42,0.31,0.3,0.33,0.73,0.74,,1.0,5.0,51.0,18.2,1469004.0,18.2,284507.0,30.8,7441.0,30.8,1.0,0.2,48.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1338,5.0,61,44.0,0.0,,128.0,987.0,29045751.0,14565521.0,138496.0,566.0,29441.0,,1.23,0.57,0.35,0.55,0.44,0.61,0.61,,17.0,15.3,122.0,14.1,5479651.0,23.3,2865730.0,24.5,75279.0,119.1,42.0,8.0,2184.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1346,5.0,61,44.0,0.0,,130.0,1075.0,38697878.0,27391882.0,552959.0,692.0,35998.0,,0.96,0.64,0.47,1.1,1.01,0.74,0.74,,19.0,17.1,89.0,9.0,5581068.0,16.9,3586074.0,15.1,209307.0,60.9,46.0,7.1,2419.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1374,5.0,61,44.0,0.0,,77.0,842.0,26605437.0,4457070.0,46145.0,608.0,31610.0,,0.81,0.5,0.34,0.2,0.2,0.68,0.68,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1378,5.0,61,44.0,0.0,,43.0,396.0,10538977.0,2449660.0,77907.0,512.0,26608.0,,0.65,0.22,0.12,0.31,0.28,0.56,0.56,,0.0,0.0,15.0,3.9,404690.0,4.0,-43482.0,-1.7,28481.0,57.6,0.0,0.0,-9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1382,5.0,61,44.0,0.0,N,310.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.75,0.0,0.0,0.0,0.0,0.0,0.0,N,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1390,5.0,61,44.0,0.0,,56.0,881.0,35520176.0,4087685.0,23137.0,775.0,40299.0,,0.84,0.64,0.54,0.28,0.27,0.84,0.84,,2.0,3.7,59.0,7.2,3285939.0,10.2,974803.0,31.3,3571.0,18.3,21.0,2.8,1100.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1398,5.0,61,44.0,0.0,,37.0,441.0,22492842.0,1939563.0,10733.0,981.0,51004.0,,0.64,0.32,0.38,0.38,0.14,1.18,1.18,,1.0,2.8,27.0,6.5,809740.0,3.7,213345.0,12.4,5525.0,106.1,-26.0,-2.6,-1350.0,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1401,5.0,61,44.0,0.0,N,49.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.03,0.0,0.0,0.0,0.0,0.0,0.0,N,-2.0,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1402,5.0,61,44.0,0.0,,62.0,510.0,17555405.0,3233045.0,47263.0,662.0,34422.0,,1.37,0.38,0.28,0.58,0.62,0.76,0.76,,2.0,3.3,45.0,9.7,3959570.0,29.1,333520.0,11.5,-2450.0,-4.9,99.0,17.6,5152.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1410,5.0,61,44.0,0.0,,17.0,160.0,8128840.0,1175646.0,38453.0,977.0,50779.0,,0.64,0.21,0.21,0.44,0.42,1.02,1.02,,2.0,13.3,-2.0,-1.2,-157752.0,-1.9,-49471.0,-4.0,-3435.0,-8.2,-6.0,-0.6,-320.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1426,5.0,61,44.0,0.0,,365.0,4118.0,179047185.0,83991364.0,540857.0,836.0,43481.0,,1.01,0.6,0.54,0.87,0.97,0.91,0.91,,37.0,11.3,500.0,13.8,25802018.0,16.8,16191764.0,23.9,24438.0,4.7,22.0,2.7,1130.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1446,5.0,61,44.0,0.0,,3025.0,117349.0,9478045637.0,345531574.0,9479651.0,1553.0,80768.0,,1.3,2.32,2.26,0.87,0.87,0.98,0.98,,167.0,5.8,2823.0,2.5,267765878.0,2.9,24821326.0,7.7,474469.0,5.3,6.0,0.4,347.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
